Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	InSPI2_R1 raw countings	InSPI2_R2 raw countings	LSP_R1 raw countings	LSP_R2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_016810.1	Protein Homology	CDS	1061617	1062027	.	-	0	ID=cds-WP_001038966.1;Parent=gene-SL1344_RS04930;Dbxref=GenBank:WP_001038966.1;Name=WP_001038966.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459987.1;locus_tag=SL1344_RS04930;product=helix-turn-helix domain-containing protein;protein_id=WP_001038966.1;transl_table=11	31.0	39.0	9.0	9.0	17.6665802595122	0.174197795243567	0.767017077340906	0.227110712902867	0.820337654001448	0.876170631515903
sense	NC_016810.1	Protein Homology	CDS	1062147	1062386	.	+	0	ID=cds-WP_000370145.1;Parent=gene-SL1344_RS04935;Dbxref=GenBank:WP_000370145.1;Name=WP_000370145.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000370145.1;locus_tag=SL1344_RS04935;product=helix-turn-helix domain-containing protein;protein_id=WP_000370145.1;transl_table=11	0	1.0	0	0	0.13992861296265	-0.118402557310276	2.21330621263312	-0.053495786816328	0.957336887478028	NA
sense	NC_016810.1	Protein Homology	CDS	1062352	1062726	.	+	0	ID=cds-WP_001574095.1;Parent=gene-SL1344_RS04940;Dbxref=GenBank:WP_001574095.1;Name=WP_001574095.1;Ontology_term=GO:0006355,GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459988.1;locus_tag=SL1344_RS04940;product=CII family transcriptional regulator;protein_id=WP_001574095.1;transl_table=11	0	0	0.5	0.5	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	1062811	1063794	.	+	0	ID=cds-WP_000062941.1;Parent=gene-SL1344_RS04945;Dbxref=GenBank:WP_000062941.1;Name=WP_000062941.1;Ontology_term=GO:0006260;gbkey=CDS;go_process=DNA replication|0006260||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459989.1;locus_tag=SL1344_RS04945;product=replication protein;protein_id=WP_000062941.1;transl_table=11	2.0	0	0	0	0.25	0.269975471931122	2.216459983735	0.121804803115002	0.903053609942546	NA
sense	NC_016810.1	Protein Homology	CDS	1063797	1064546	.	+	0	ID=cds-WP_000800010.1;Parent=gene-SL1344_RS04950;Dbxref=GenBank:WP_000800010.1;Name=WP_000800010.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459990.1;locus_tag=SL1344_RS04950;product=ATP-binding protein;protein_id=WP_000800010.1;transl_table=11	2.0	0	0	0	0.25	0.269975471931122	2.216459983735	0.121804803115002	0.903053609942546	NA
sense	NC_016810.1	Protein Homology	CDS	1064557	1064904	.	+	0	ID=cds-WP_000113629.1;Parent=gene-SL1344_RS04955;Dbxref=GenBank:WP_000113629.1;Name=WP_000113629.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459991.1;locus_tag=SL1344_RS04955;product=DUF977 family protein;protein_id=WP_000113629.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	1064901	1065212	.	+	0	ID=cds-WP_000065108.1;Parent=gene-SL1344_RS04960;Dbxref=GenBank:WP_000065108.1;Name=WP_000065108.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459992.1;locus_tag=SL1344_RS04960;product=ead/Ea22-like family protein;protein_id=WP_000065108.1;transl_table=11	4.0	1.0	2.0	0	1.38532766081096	-0.239821749329595	1.87833244519161	-0.127678010324275	0.898403792864531	NA
sense	NC_016810.1	Protein Homology	CDS	1065290	1065580	.	+	0	ID=cds-WP_014343823.1;Parent=gene-SL1344_RS04965;Dbxref=GenBank:WP_014343823.1;Name=WP_014343823.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459993.1;locus_tag=SL1344_RS04965;product=hypothetical protein;protein_id=WP_014343823.1;transl_table=11	46.0	25.0	32.0	6.0	24.4946458487401	-0.726582272455584	0.763491740395085	-0.951657017375982	0.341270954805065	0.484566157788719
sense	NC_016810.1	Protein Homology	CDS	1065872	1066105	.	+	0	ID=cds-WP_001217665.1;Parent=gene-SL1344_RS04970;Dbxref=GenBank:WP_001217665.1;Name=WP_001217665.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459994.1;locus_tag=SL1344_RS04970;product=DinI family protein;protein_id=WP_001217665.1;transl_table=11	5.5	3.0	9.5	4.0	7.11014491753012	-2.20695415213549	1.08181841515237	-2.04004121322399	0.0413462210603526	0.0970650965329315
sense	NC_016810.1	Protein Homology	CDS	1066217	1066438	.	+	0	ID=cds-WP_000807548.1;Parent=gene-SL1344_RS04975;Dbxref=GenBank:WP_000807548.1;Name=WP_000807548.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000807548.1;locus_tag=SL1344_RS04975;product=hypothetical protein;protein_id=WP_000807548.1;transl_table=11	9.0	6.0	5.0	3.0	5.48809217694715	-0.786194142273676	1.14166624788502	-0.688637457514517	0.491051442979538	0.622861871642335
sense	NC_016810.1	Protein Homology	CDS	1066521	1067123	.	+	0	ID=cds-WP_000929805.1;Parent=gene-SL1344_RS04980;Dbxref=GenBank:WP_000929805.1;Name=WP_000929805.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459995.1;locus_tag=SL1344_RS04980;product=DUF1367 family protein;protein_id=WP_000929805.1;transl_table=11	0.5	6.0	2.5	6.5	4.90501648472517	-2.0001017706275	1.411704887836	-1.41679878554041	0.156541764890719	0.269335152205745
sense	NC_016810.1	Protein Homology	CDS	1067123	1067329	.	+	0	ID=cds-WP_001241019.1;Parent=gene-SL1344_RS27635;Dbxref=GenBank:WP_001241019.1;Name=WP_001241019.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001528771.1;locus_tag=SL1344_RS27635;product=hypothetical protein;protein_id=WP_001241019.1;transl_table=11	0	0.3333333333333333	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	1067332	1067943	.	+	0	ID=cds-WP_001096552.1;Parent=gene-SL1344_RS04990;Dbxref=GenBank:WP_001096552.1;Name=WP_001096552.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459996.1;locus_tag=SL1344_RS04990;product=recombination protein NinG;protein_id=WP_001096552.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	1067940	1068086	.	+	0	ID=cds-WP_001617856.1;Parent=gene-SL1344_RS04995;Dbxref=GenBank:WP_001617856.1;Name=WP_001617856.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001617856.1;locus_tag=SL1344_RS04995;product=YlcG family protein;protein_id=WP_001617856.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	1068076	1068873	.	+	0	ID=cds-WP_001047631.1;Parent=gene-SL1344_RS05000;Dbxref=GenBank:WP_001047631.1;Name=WP_001047631.1;Ontology_term=GO:0006355,GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459997.1;locus_tag=SL1344_RS05000;product=antitermination protein;protein_id=WP_001047631.1;transl_table=11	1.0	1.0	2.0	0	1.01032766081096	-1.13778221084763	2.00602067983463	-0.567183689722196	0.570589388148484	NA
sense	NC_016810.1	Protein Homology	CDS	1068940	1069257	.	+	0	ID=cds-WP_010989004.1;Parent=gene-SL1344_RS05005;Dbxref=GenBank:WP_010989004.1;Name=WP_010989004.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459998.1;locus_tag=SL1344_RS05005;product=hypothetical protein;protein_id=WP_010989004.1;transl_table=11	19.0	14.0	16.0	9.0	15.277261602915	-1.29822191599925	0.785291152363282	-1.65317272720103	0.0982957153171847	0.191692550324063
sense	NC_016810.1	Protein Homology	CDS	1069431	1069556	.	+	0	ID=cds-WP_001534733.1;Parent=gene-SL1344_RS05010;Dbxref=GenBank:WP_001534733.1;Name=WP_001534733.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_459999.1;locus_tag=SL1344_RS05010;product=hypothetical protein;protein_id=WP_001534733.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	1069692	1070141	.	-	0	ID=cds-WP_000798705.1;Parent=gene-SL1344_RS05015;Dbxref=GenBank:WP_000798705.1;Name=WP_000798705.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460000.1;locus_tag=SL1344_RS05015;product=hypothetical protein;protein_id=WP_000798705.1;transl_table=11	0	1.0	2.0	0	0.885327660810955	-1.63078707144144	2.11902372112137	-0.769593589343324	0.441541008941985	NA
sense	NC_016810.1	Protein Homology	CDS	1070502	1071188	.	-	0	ID=cds-WP_001141973.1;Parent=gene-SL1344_RS05020;Dbxref=GenBank:WP_001141973.1;Name=WP_001141973.1;gbkey=CDS;gene=gtgA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461550.1;locus_tag=SL1344_RS05020;product=type III secretion system effector protease GtgA;protein_id=WP_001141973.1;transl_table=11	6.0	10.0	4.0	5.0	6.40678902457392	-0.901321712317017	1.10035147979089	-0.819121643284656	0.412717014674708	0.551851784026018
sense	NC_016810.1	Protein Homology	CDS	1071464	1071793	.	+	0	ID=cds-WP_001574216.1;Parent=gene-SL1344_RS05025;Dbxref=GenBank:WP_001574216.1;Name=WP_001574216.1;Ontology_term=GO:0019835;gbkey=CDS;go_process=cytolysis|0019835||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_461549.1;locus_tag=SL1344_RS05025;product=phage holin%2C lambda family;protein_id=WP_001574216.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	1071777	1072229	.	+	0	ID=cds-WP_000984586.1;Parent=gene-SL1344_RS05030;Dbxref=GenBank:WP_000984586.1;Name=WP_000984586.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460003.1;locus_tag=SL1344_RS05030;product=lysozyme;protein_id=WP_000984586.1;transl_table=11	1.0	0	0	2.0	1.23168191970032	-2.09390204731648	2.04231953135861	-1.0252568293873	0.305242019847536	NA
sense	NC_016810.1	Protein Homology	CDS	1072247	1072726	.	+	0	ID=cds-WP_001541990.1;Parent=gene-SL1344_RS05035;Dbxref=GenBank:WP_001541990.1;Name=WP_001541990.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460004.1;locus_tag=SL1344_RS05035;product=lysis protein;protein_id=WP_001541990.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	1072934	1073467	.	+	0	ID=cds-WP_000371784.1;Parent=gene-SL1344_RS05040;Dbxref=GenBank:WP_000371784.1;Name=WP_000371784.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460005.1;locus_tag=SL1344_RS05040;product=DUF1441 family protein;protein_id=WP_000371784.1;transl_table=11	0	2.5	0	0.5	0.2798572259253	0.338634074612344	2.21686229039237	0.15275377098521	0.87859245518694	NA
sense	NC_016810.1	Protein Homology	CDS	1073424	1075562	.	+	0	ID=cds-WP_000989241.1;Parent=gene-SL1344_RS05045;Dbxref=GenBank:WP_000989241.1;Name=WP_000989241.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460006.1;locus_tag=SL1344_RS05045;product=phage terminase large subunit family protein;protein_id=WP_000989241.1;transl_table=11	4.0	4.53125	0	2.5	2.30632498451357	0.192162372581049	1.66038588518255	0.115733561876143	0.907863706438553	NA
sense	NC_016810.1	Protein Homology	CDS	1075559	1075765	.	+	0	ID=cds-WP_000196190.1;Parent=gene-SL1344_RS05050;Dbxref=GenBank:WP_000196190.1;Name=WP_000196190.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000196190.1;locus_tag=SL1344_RS05050;product=hypothetical protein;protein_id=WP_000196190.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	1075762	1077309	.	+	0	ID=cds-WP_001009208.1;Parent=gene-SL1344_RS05055;Dbxref=GenBank:WP_001009208.1;Name=WP_001009208.1;Ontology_term=GO:0019068,GO:0005198,GO:0044423;gbkey=CDS;go_component=virion component|0044423||IEA;go_function=structural molecule activity|0005198||IEA;go_process=virion assembly|0019068||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001009205.1;locus_tag=SL1344_RS05055;product=phage portal protein;protein_id=WP_001009208.1;transl_table=11	8.757575757575742	5.999999999999997	3.111111111111112	20.111111111111057	14.1494894465516	-2.45369645305329	1.00479622185841	-2.44198415526988	0.0146067876938909	0.043020773530492
sense	NC_016810.1	Protein Homology	CDS	1077233	1079314	.	+	0	ID=cds-WP_010989008.1;Parent=gene-SL1344_RS05060;Dbxref=GenBank:WP_010989008.1;Name=WP_010989008.1;Ontology_term=GO:0019082,GO:0004252;gbkey=CDS;go_function=serine-type endopeptidase activity|0004252||IEA;go_process=viral protein processing|0019082||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460008.1;locus_tag=SL1344_RS05060;product=ClpP-like prohead protease/major capsid protein fusion protein;protein_id=WP_010989008.1;transl_table=11	6.0	5.0	1.0	0	1.8223425887374	1.39755726739287	1.7989198146478	0.776886916255627	0.437225491128887	NA
sense	NC_016810.1	Protein Homology	CDS	1079405	1079728	.	+	0	ID=cds-WP_001107908.1;Parent=gene-SL1344_RS05065;Dbxref=GenBank:WP_001107908.1;Name=WP_001107908.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460009.1;locus_tag=SL1344_RS05065;product=DUF2190 family protein;protein_id=WP_001107908.1;transl_table=11	2.0	1.5	0	0	0.5298572259253	0.98622405283287	2.19709983053695	0.448875394338292	0.653521546953278	NA
sense	NC_016810.1	Protein Homology	CDS	1079721	1080020	.	+	0	ID=cds-WP_000774239.1;Parent=gene-SL1344_RS05070;Dbxref=GenBank:WP_000774239.1;Name=WP_000774239.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460010.1;locus_tag=SL1344_RS05070;product=ATP-binding protein;protein_id=WP_000774239.1;transl_table=11	1.0	0.5	1.0	1.0	1.05104048377431	-1.99314098752503	2.02331445503914	-0.985087109203927	0.324581284756375	NA
sense	NC_016810.1	Protein Homology	CDS	1080001	1080567	.	+	0	ID=cds-WP_000453194.1;Parent=gene-SL1344_RS05075;Dbxref=GenBank:WP_000453194.1;Name=WP_000453194.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460011.1;locus_tag=SL1344_RS05075;product=phage tail protein;protein_id=WP_000453194.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	1080564	1080965	.	+	0	ID=cds-WP_000196702.1;Parent=gene-SL1344_RS05080;Dbxref=GenBank:WP_000196702.1;Name=WP_000196702.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460012.1;locus_tag=SL1344_RS05080;product=phage minor tail U family protein;protein_id=WP_000196702.1;transl_table=11	0.5	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	1080977	1081726	.	+	0	ID=cds-WP_000132758.1;Parent=gene-SL1344_RS05085;Dbxref=GenBank:WP_000132758.1;Name=WP_000132758.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460013.1;locus_tag=SL1344_RS05085;product=phage tail protein;protein_id=WP_000132758.1;transl_table=11	0.5	0	1.0	1.5	1.47938144362447	-3.59141574553048	1.99765282405358	-1.79781777007823	0.072205890381354	NA
sense	NC_016810.1	Protein Homology	CDS	1081772	1082170	.	+	0	ID=cds-WP_000478859.1;Parent=gene-SL1344_RS05090;Dbxref=GenBank:WP_000478859.1;Name=WP_000478859.1;gbkey=CDS;gene=gpG;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460014.1;locus_tag=SL1344_RS05090;product=phage tail assembly chaperone G;protein_id=WP_000478859.1;transl_table=11	0	0	0	0	0	NA	NA	NA	NA	NA
sense	NC_016810.1	Protein Homology	CDS	1082167	1082496	.	+	0	ID=cds-WP_010989009.1;Parent=gene-SL1344_RS05095;Dbxref=GenBank:WP_010989009.1;Name=WP_010989009.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460015.1;locus_tag=SL1344_RS05095;product=phage tail assembly protein T;protein_id=WP_010989009.1;transl_table=11	3.0	0	1.0	0	0.747699523924153	-0.128803222440329	2.15230399521689	-0.059844344816797	0.952279606787992	NA
sense	NC_016810.1	Protein Homology	CDS	1082576	1085563	.	+	0	ID=cds-WP_010989010.1;Parent=gene-SL1344_RS05100;Dbxref=GenBank:WP_010989010.1;Name=WP_010989010.1;Ontology_term=GO:0016032,GO:0005198,GO:0044423;gbkey=CDS;go_component=virion component|0044423||IEA;go_function=structural molecule activity|0005198||IEA;go_process=viral process|0016032||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460016.1;locus_tag=SL1344_RS05100;product=phage tail tape measure protein;protein_id=WP_010989010.1;transl_table=11	4.5	3.0	3.5	3.0	4.07060681413504	-1.6066961619387	1.28752753950267	-1.24789265677324	0.212070370186476	0.338550893058208
sense	NC_016810.1	Protein Homology	CDS	1085560	1085892	.	+	0	ID=cds-WP_000978296.1;Parent=gene-SL1344_RS05105;Dbxref=GenBank:WP_000978296.1;Name=WP_000978296.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460017.1;locus_tag=SL1344_RS05105;product=phage tail protein;protein_id=WP_000978296.1;transl_table=11	1.0	0	0	0	0.125	-0.172742749466886	2.21280387618353	-0.0780650971042311	0.937776270912358	NA
sense	NC_016810.1	Protein Homology	CDS	1085991	1086488	.	+	0	ID=cds-WP_000725267.1;Parent=gene-SL1344_RS05110;Dbxref=GenBank:WP_000725267.1;Name=WP_000725267.1;Ontology_term=GO:0044384;gbkey=CDS;go_component=host outer membrane|0044384||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000410972.1;locus_tag=SL1344_RS05110;product=Ail/Lom family outer membrane beta-barrel protein;protein_id=WP_000725267.1;transl_table=11	9.5	6.0	1.0	0	2.46227120170005	1.87319005065904	1.70649907779038	1.09768008376804	0.272344209416635	NA
sense	NC_016810.1	Protein Homology	CDS	1086605	1087138	.	-	0	ID=cds-WP_000877926.1;Parent=gene-SL1344_RS05115;Dbxref=GenBank:WP_000877926.1;Name=WP_000877926.1;gbkey=CDS;gene=sodC1;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460019.1;locus_tag=SL1344_RS05115;product=superoxide dismutase [Cu-Zn] SodC1;protein_id=WP_000877926.1;transl_table=11	158.5	137.0	0	3.0	40.5802428554336	4.55637665639347	0.930456663747666	4.89692517010027	9.73478868537234e-07	8.65218829174833e-06
sense	NC_016810.1	Protein Homology	CDS	1087228	1087923	.	+	0	ID=cds-WP_001152415.1;Parent=gene-SL1344_RS05120;Dbxref=GenBank:WP_001152415.1;Name=WP_001152415.1;Ontology_term=GO:0046718,GO:0051536,GO:0030430;gbkey=CDS;go_component=host cell cytoplasm|0030430||IEA;go_function=iron-sulfur cluster binding|0051536||IEA;go_process=symbiont entry into host cell|0046718||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460020.1;locus_tag=SL1344_RS05120;product=phage minor tail protein L;protein_id=WP_001152415.1;transl_table=11	0	2.5	2.0	3.0	2.68527915332409	-2.5979122118687	1.63337884659236	-1.5905141769704	0.111718952592606	NA
sense	NC_016810.1	Protein Homology	CDS	1087933	1088670	.	+	0	ID=cds-WP_000606351.1;Parent=gene-SL1344_RS05125;Dbxref=GenBank:WP_000606351.1;Name=WP_000606351.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460021.1;locus_tag=SL1344_RS05125;product=C40 family peptidase;protein_id=WP_000606351.1;transl_table=11	1.0	0	1.0	0	0.497699523924153	-0.982311965377407	2.21514218906771	-0.443453233036401	0.657437939137969	NA
sense	NC_016810.1	Protein Homology	CDS	1088568	1089272	.	+	0	ID=cds-WP_000246065.1;Parent=gene-SL1344_RS05130;Dbxref=GenBank:WP_000246065.1;Name=WP_000246065.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460022.1;locus_tag=SL1344_RS05130;product=tail assembly protein;protein_id=WP_000246065.1;transl_table=11	2.0	0	0	0	0.25	0.269975471931122	2.216459983735	0.121804803115002	0.903053609942546	NA
sense	NC_016810.1	Protein Homology	CDS	1089344	1091792	.	+	0	ID=cds-SL1344_RS26990;Parent=gene-SL1344_RS26990;Note=frameshifted;Ontology_term=GO:0019062,GO:0046813,GO:0098003,GO:0098015;gbkey=CDS;go_component=virus tail|0098015||IEA;go_process=virion attachment to host cell|0019062||IEA,receptor-mediated virion attachment to host cell|0046813||IEA,viral tail assembly|0098003||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_460023.1;locus_tag=SL1344_RS26990;product=host specificity protein J;pseudo=true;transl_table=11	6.25	0	1.0	0.25	1.12269952392415	0.569991596819218	2.06097795072643	0.276563655917965	0.782115174870598	NA
sense	NC_016810.1	Protein Homology	CDS	1091921	1092694	.	+	0	ID=cds-SL1344_RS27640;Parent=gene-SL1344_RS27640;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF020885.6;locus_tag=SL1344_RS27640;partial=true;product=phage tail tip fiber protein;pseudo=true;start_range=.,1091921;transl_table=11	1.0	2.0	0	0	0.4048572259253	0.682695635336659	2.22411050166478	0.306952210704303	0.758879747636361	NA
sense	NC_016810.1	Protein Homology	CDS	1092733	1092975	.	+	0	ID=cds-WP_000178849.1;Parent=gene-SL1344_RS05140;Dbxref=GenBank:WP_000178849.1;Name=WP_000178849.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_000178849.1;locus_tag=SL1344_RS05140;product=hypothetical protein;protein_id=WP_000178849.1;transl_table=11	0	1.0	0	0	0.13992861296265	-0.118402557310276	2.21330621263312	-0.053495786816328	0.957336887478028	NA
