# Reference library (divisor): control
# Comparison library (numerator): salt
Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	apigenin_r1 raw countings	apigenin_r2 raw countings	control_r1 raw countings	control_r2 raw countings	salt_r1 raw countings	salt_r2 raw countings	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sense	NC_020059.1	Protein Homology	CDS	1192320	1193264	.	+	0	ID=cds-WP_015339300.1;Parent=gene-RTCIAT899_RS05780;Dbxref=GenBank:WP_015339300.1;Name=WP_015339300.1;Ontology_term=GO:0003723,GO:0005525;gbkey=CDS;gene=era;go_function=RNA binding|0003723||IEA,GTP binding|0005525||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339300.1;locus_tag=RTCIAT899_RS05780;product=GTPase Era;protein_id=WP_015339300.1;transl_table=11	8.016666666666666	10.0	3.0	25.0	1.6666666666666667	2.0	5.44544860129333	0.0493488384594624	0.83596359213434	0.0590322819364267	0.952926395670738	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1193350	1194105	.	+	0	ID=cds-WP_015339301.1;Parent=gene-RTCIAT899_RS05785;Dbxref=GenBank:WP_015339301.1;Name=WP_015339301.1;Ontology_term=GO:0003677,GO:0030552;gbkey=CDS;go_function=DNA binding|0003677||IEA,cAMP binding|0030552||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016553384.1;locus_tag=RTCIAT899_RS05785;product=Crp/Fnr family transcriptional regulator;protein_id=WP_015339301.1;transl_table=11	13.7	29.0	10.366666666666665	51.0	2.6000000000000005	1.2	10.1897854556574	-0.732347088169472	0.816275526342543	-0.897181239098119	0.369622214452788	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1194325	1194807	.	+	0	ID=cds-WP_244441441.1;Parent=gene-RTCIAT899_RS05790;Dbxref=GenBank:WP_244441441.1;Name=WP_244441441.1;Ontology_term=GO:0000160;gbkey=CDS;go_process=phosphorelay signal transduction system|0000160||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004675058.1;locus_tag=RTCIAT899_RS05790;product=response regulator;protein_id=WP_244441441.1;transl_table=11	27.75	27.25	28.25	41.25	18.25	17.25	30.5597572145906	0.668309631664866	0.770675505476234	0.867173832457395	0.385846771532051	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1194866	1195633	.	+	0	ID=cds-WP_015339303.1;Parent=gene-RTCIAT899_RS05795;Dbxref=GenBank:WP_015339303.1;Name=WP_015339303.1;Ontology_term=GO:0006281,GO:0006310,GO:0003677;gbkey=CDS;gene=recO;go_function=DNA binding|0003677||IEA;go_process=DNA repair|0006281||IEA,DNA recombination|0006310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693076.1;locus_tag=RTCIAT899_RS05795;product=DNA repair protein RecO;protein_id=WP_015339303.1;transl_table=11	16.826923076923077	16.24285714285714	12.5	20.1	4.0	2.0	10.2756411029531	-0.221464256153361	0.82401903855169	-0.268761091421638	0.788113536532009	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1195703	1196383	.	-	0	ID=cds-WP_015339304.1;Parent=gene-RTCIAT899_RS05800;Dbxref=GenBank:WP_015339304.1;Name=WP_015339304.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018481886.1;locus_tag=RTCIAT899_RS05800;product=peroxiredoxin-like family protein;protein_id=WP_015339304.1;transl_table=11	21.5	16.0	12.11111111111111	16.583333333333332	5.0	2.5	11.510415607651	-0.0643100883232734	0.824045358774421	-0.0780419277149014	0.937794701182954	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1196455	1199700	.	-	0	ID=cds-WP_015339305.1;Parent=gene-RTCIAT899_RS05805;Dbxref=GenBank:WP_015339305.1;Name=WP_015339305.1;Ontology_term=GO:0009190,GO:0035556;gbkey=CDS;go_process=cyclic nucleotide biosynthetic process|0009190||IEA,intracellular signal transduction|0035556||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003579305.1;locus_tag=RTCIAT899_RS05805;product=adenylate/guanylate cyclase domain-containing protein;protein_id=WP_015339305.1;transl_table=11	7.881293706293706	69.13571428571429	1.7019230769230769	133.20833333333331	1.9083333333333332	13.05	17.4378046615267	0.168417640992525	0.817312651678221	0.206062686839249	0.836741944838296	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1199823	1200671	.	-	0	ID=cds-WP_015339306.1;Parent=gene-RTCIAT899_RS05810;Dbxref=GenBank:WP_015339306.1;Name=WP_015339306.1;Ontology_term=GO:0016661,GO:0030151,GO:0030170,GO:0043546;gbkey=CDS;go_function=oxidoreductase activity%2C acting on other nitrogenous compounds as donors|0016661||IEA,molybdenum ion binding|0030151||IEA,pyridoxal phosphate binding|0030170||IEA,molybdopterin cofactor binding|0043546||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004121865.1;locus_tag=RTCIAT899_RS05810;product=MOSC domain-containing protein;protein_id=WP_015339306.1;transl_table=11	1.0	34.666666666666664	1.0256410256410255	36.0	2.5	2.0	5.41242990574323	0.0475638158688237	0.835967515035385	0.0568967274605286	0.954627461200127	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1200681	1201334	.	-	0	ID=cds-WP_015339307.1;Parent=gene-RTCIAT899_RS05815;Dbxref=GenBank:WP_015339307.1;Name=WP_015339307.1;Ontology_term=GO:0016787,GO:0046872;gbkey=CDS;go_function=hydrolase activity|0016787||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339307.1;locus_tag=RTCIAT899_RS05815;product=HD domain-containing protein;protein_id=WP_015339307.1;transl_table=11	3.3004329004329005	32.5	3.0	66.57692307692308	1.0	0.09090909090909091	5.90508960180424	-1.15988704199447	0.834551001360953	-1.3898336232333	0.164579405432859	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1201405	1204149	.	-	0	ID=cds-WP_041677838.1;Parent=gene-RTCIAT899_RS05820;Dbxref=GenBank:WP_041677838.1;Name=WP_041677838.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339308.1;locus_tag=RTCIAT899_RS05820;product=DUF2339 domain-containing protein;protein_id=WP_041677838.1;transl_table=11	3.1916666666666664	79.67424242424242	4.434060846560847	100.94391116130247	3.0476190476190474	4.0	12.6708342861088	-0.367331848433254	0.821769088746763	-0.447001296913532	0.65487412349066	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1204445	1204783	.	+	0	ID=cds-WP_015339309.1;Parent=gene-RTCIAT899_RS05825;Dbxref=GenBank:WP_015339309.1;Name=WP_015339309.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339309.1;locus_tag=RTCIAT899_RS05825;product=hypothetical protein;protein_id=WP_015339309.1;transl_table=11	0.07692307692307693	9.0	1.0	11.0	0	1.0	1.59163104125037	-0.143663359087195	0.727374753664209	-0.197509410882739	0.843428917674074	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1204933	1205445	.	+	0	ID=cds-WP_015339310.1;Parent=gene-RTCIAT899_RS05830;Dbxref=GenBank:WP_015339310.1;Name=WP_015339310.1;Ontology_term=GO:0006801,GO:0005507,GO:0046872;gbkey=CDS;go_function=copper ion binding|0005507||IEA,metal ion binding|0046872||IEA;go_process=superoxide metabolic process|0006801||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004669892.1;locus_tag=RTCIAT899_RS05830;product=superoxide dismutase family protein;protein_id=WP_015339310.1;transl_table=11	4.0	7.125	1.0	11.0	3.0	1.0	3.52006532262782	0.610492639075317	0.830601662475831	0.73500050223302	0.462339188251335	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1205562	1206080	.	-	0	ID=cds-WP_015339311.1;Parent=gene-RTCIAT899_RS05835;Dbxref=GenBank:WP_015339311.1;Name=WP_015339311.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339311.1;locus_tag=RTCIAT899_RS05835;product=tyrosine phosphatase family protein;protein_id=WP_015339311.1;transl_table=11	4.0	23.0	1.0	29.615299334811528	1.0	2.5	4.66744106671952	-0.0356912861660318	0.835640431415288	-0.0427112964191824	0.965931674547986	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1206077	1206694	.	-	0	ID=cds-WP_015339312.1;Parent=gene-RTCIAT899_RS05840;Dbxref=GenBank:WP_015339312.1;Name=WP_015339312.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693063.1;locus_tag=RTCIAT899_RS05840;product=YfbR-like 5'-deoxynucleotidase;protein_id=WP_015339312.1;transl_table=11	77.91190476190496	19.428571428571427	81.87380952380964	21.25	60.44285714285765	7.761904761904769	65.7451819657244	0.325693959580976	0.82308425434783	0.395699416992297	0.692326785645551	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1206691	1207530	.	-	0	ID=cds-WP_015339313.1;Parent=gene-RTCIAT899_RS05845;Dbxref=GenBank:WP_015339313.1;Name=WP_015339313.1;Ontology_term=GO:0016226,GO:0016740,GO:0005739;gbkey=CDS;go_component=mitochondrion|0005739||IEA;go_function=transferase activity|0016740||IEA;go_process=iron-sulfur cluster assembly|0016226||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003546968.1;locus_tag=RTCIAT899_RS05845;product=YgfZ/GcvT domain-containing protein;protein_id=WP_015339313.1;transl_table=11	17.5	29.20952380952381	18.037037037037038	36.833333333333336	18.375	5.625	21.1743993938267	0.639385056111236	0.779060347590968	0.820713129718847	0.411809690250753	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1207708	1208466	.	-	0	ID=cds-WP_015339314.1;Parent=gene-RTCIAT899_RS05850;Dbxref=GenBank:WP_015339314.1;Name=WP_015339314.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693061.1;locus_tag=RTCIAT899_RS05850;product=hypothetical protein;protein_id=WP_015339314.1;transl_table=11	1.0	24.642857142857142	0.25	29.958333333333332	1.0	0.5	3.05795307336105	-0.383524165657063	0.790520910819914	-0.48515372636921	0.627567303520957	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1208483	1208740	.	-	0	ID=cds-WP_015339315.1;Parent=gene-RTCIAT899_RS05855;Dbxref=GenBank:WP_015339315.1;Name=WP_015339315.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018516547.1;locus_tag=RTCIAT899_RS05855;product=hypothetical protein;protein_id=WP_015339315.1;transl_table=11	1.0	3.5	1.0	7.5	0	0.5	0.935815670167605	-0.35269953177363	0.664780803715584	-0.53055011486843	0.59573057227048	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1208845	1209276	.	-	0	ID=cds-WP_041677839.1;Parent=gene-RTCIAT899_RS05860;Dbxref=GenBank:WP_041677839.1;Name=WP_041677839.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004121895.1;locus_tag=RTCIAT899_RS05860;product=TIGR02301 family protein;protein_id=WP_041677839.1;transl_table=11	7.233333333333334	15.25	4.4	35.25	3.316666666666667	0.75	6.11642784079063	-0.20497572922723	0.833822731610777	-0.245826506590026	0.80581653726862	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1209371	1209790	.	-	0	ID=cds-WP_015339317.1;Parent=gene-RTCIAT899_RS05865;Dbxref=GenBank:WP_015339317.1;Name=WP_015339317.1;Ontology_term=GO:0009132,GO:0016817,GO:0046872;gbkey=CDS;go_function=hydrolase activity%2C acting on acid anhydrides|0016817||IEA,metal ion binding|0046872||IEA;go_process=nucleoside diphosphate metabolic process|0009132||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339317.1;locus_tag=RTCIAT899_RS05865;product=NUDIX hydrolase;protein_id=WP_015339317.1;transl_table=11	1.0	14.0	2.03125	16.0	1.0	2.066666666666667	3.36505882275225	0.125061805196144	0.827705578487807	0.151094553965225	0.879901128487154	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1209953	1210273	.	+	0	ID=cds-WP_015339318.1;Parent=gene-RTCIAT899_RS05870;Dbxref=GenBank:WP_015339318.1;Name=WP_015339318.1;Ontology_term=GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_012557136.1;locus_tag=RTCIAT899_RS05870;product=YnfA family protein;protein_id=WP_015339318.1;transl_table=11	4.0	6.083333333333333	4.166666666666666	10.366666666666665	0.3333333333333333	3.6666666666666665	4.24210682081207	0.223017651387469	0.830526498351273	0.268525630223954	0.788294748991414	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1210317	1211081	.	+	0	ID=cds-WP_015339319.1;Parent=gene-RTCIAT899_RS05875;Dbxref=GenBank:WP_015339319.1;Name=WP_015339319.1;Ontology_term=GO:0009432,GO:0003697,GO:0008233;gbkey=CDS;go_function=single-stranded DNA binding|0003697||IEA,peptidase activity|0008233||IEA;go_process=SOS response|0009432||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339319.1;locus_tag=RTCIAT899_RS05875;product=SOS response-associated peptidase;protein_id=WP_015339319.1;transl_table=11	43.5	32.07142857142857	31.666666666666664	37.03448275862069	18.125	22.0	36.8772062696131	0.69543396994883	0.777907801961958	0.893979939775485	0.371332624323835	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1211157	1211297	.	-	0	ID=cds-WP_015339320.1;Parent=gene-RTCIAT899_RS33765;Dbxref=GenBank:WP_015339320.1;Name=WP_015339320.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693050.1;locus_tag=RTCIAT899_RS33765;product=hypothetical protein;protein_id=WP_015339320.1;transl_table=11	1.0	8.0	1.0	3.0	0	0	0.959984362001444	-0.184622868704177	0.664415099597326	-0.277872776846989	0.78111002216373	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1211621	1212481	.	-	0	ID=cds-WP_015339321.1;Parent=gene-RTCIAT899_RS05880;Dbxref=GenBank:WP_015339321.1;Name=WP_015339321.1;Ontology_term=GO:0008654,GO:0003882;gbkey=CDS;gene=pssA;go_function=CDP-diacylglycerol-serine O-phosphatidyltransferase activity|0003882||IEA;go_process=phospholipid biosynthetic process|0008654||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003574216.1;locus_tag=RTCIAT899_RS05880;product=CDP-diacylglycerol--serine O-phosphatidyltransferase;protein_id=WP_015339321.1;transl_table=11	38.5	34.14285714285714	17.0	30.142857142857142	9.0	3.0	19.2826250213408	0.0486051011813081	0.799832067649948	0.060769132855749	0.951543073284767	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1212604	1213302	.	-	0	ID=cds-WP_015339322.1;Parent=gene-RTCIAT899_RS05885;Dbxref=GenBank:WP_015339322.1;Name=WP_015339322.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011651223.1;locus_tag=RTCIAT899_RS05885;product=phosphatidylserine decarboxylase;protein_id=WP_015339322.1;transl_table=11	1.1908831908831907	14.0	0.13247863247863248	27.0	2.5769230769230766	5.0	5.54604084614241	0.843385162499654	0.836385129178082	1.0083693899824	0.313277162197734	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1213609	1214307	.	-	0	ID=cds-WP_015339323.1;Parent=gene-RTCIAT899_RS05890;Dbxref=GenBank:WP_015339323.1;Name=WP_015339323.1;Ontology_term=GO:0016311,GO:0003993;gbkey=CDS;go_function=acid phosphatase activity|0003993||IEA;go_process=dephosphorylation|0016311||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339323.1;locus_tag=RTCIAT899_RS05890;product=acid phosphatase;protein_id=WP_015339323.1;transl_table=11	0.043478260869565216	13.0	1.2	21.13090909090909	0	1.0	2.17654713460273	-0.348220392559704	0.762991584787665	-0.456388247920992	0.648110815112271	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1214440	1216326	.	-	0	ID=cds-WP_015339324.1;Parent=gene-RTCIAT899_RS05895;Dbxref=GenBank:WP_015339324.1;Name=WP_015339324.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_007693042.1;locus_tag=RTCIAT899_RS05895;product=ABCB family ABC transporter ATP-binding protein/permease;protein_id=WP_015339324.1;transl_table=11	3.5714285714285716	67.0	1.3269230769230769	112.57692307692308	1.0	3.0	10.5544189941669	-0.686497630056092	0.834312277121406	-0.822830550240357	0.410604361055237	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1216530	1218572	.	-	0	ID=cds-WP_015339325.1;Parent=gene-RTCIAT899_RS05900;Dbxref=GenBank:WP_015339325.1;Name=WP_015339325.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003546990.1;locus_tag=RTCIAT899_RS05900;product=LysM peptidoglycan-binding domain-containing protein;protein_id=WP_015339325.1;transl_table=11	3.6111111111111107	59.125	3.292832167832168	102.5	2.0	3.5	11.1044856150603	-0.459596938575622	0.824570829919178	-0.557377149299194	0.577269774515778	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1218728	1219351	.	+	0	ID=cds-WP_015339326.1;Parent=gene-RTCIAT899_RS05905;Dbxref=GenBank:WP_015339326.1;Name=WP_015339326.1;Ontology_term=GO:0009691,GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;go_process=cytokinin biosynthetic process|0009691||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020049334.1;locus_tag=RTCIAT899_RS05905;product=TIGR00730 family Rossman fold protein;protein_id=WP_015339326.1;transl_table=11	176.53333333333333	37.0	112.33333333333333	46.333333333333336	30.0	11.0	81.332109815379	-0.401463655584338	0.81228338487625	-0.494240880780173	0.62113607153049	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1219380	1220291	.	-	0	ID=cds-WP_015339327.1;Parent=gene-RTCIAT899_RS05910;Dbxref=GenBank:WP_015339327.1;Name=WP_015339327.1;Ontology_term=GO:0006810,GO:0005215,GO:0005886;gbkey=CDS;gene=rarD;go_component=plasma membrane|0005886||IEA;go_function=transporter activity|0005215||IEA;go_process=transport|0006810||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339327.1;locus_tag=RTCIAT899_RS05910;product=EamA family transporter RarD;protein_id=WP_015339327.1;transl_table=11	27.125	29.5	16.0	44.0	10.0	22.0	26.5623018819315	1.00588859360381	0.76644609397705	1.31240618421617	0.189383121394387	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1220400	1222016	.	-	0	ID=cds-WP_015339328.1;Parent=gene-RTCIAT899_RS05915;Dbxref=GenBank:WP_015339328.1;Name=WP_015339328.1;Ontology_term=GO:0009097,GO:0019752,GO:0043714,GO:0046912;gbkey=CDS;gene=cimA;go_function=(R)-citramalate synthase activity|0043714||IEA,acyltransferase activity%2C acyl groups converted into alkyl on transfer|0046912||IEA;go_process=isoleucine biosynthetic process|0009097||IEA,carboxylic acid metabolic process|0019752||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003532714.1;locus_tag=RTCIAT899_RS05915;product=citramalate synthase;protein_id=WP_015339328.1;transl_table=11	1.0	34.90238095238095	1.0	63.583333333333336	0	4.2	6.51416234469071	-0.270496479209414	0.833781444353301	-0.324421322927397	0.745619078616805	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1222107	1223066	.	-	0	ID=cds-WP_015339329.1;Parent=gene-RTCIAT899_RS05920;Dbxref=GenBank:WP_015339329.1;Name=WP_015339329.1;Ontology_term=GO:0030163,GO:0004177,GO:0005737;gbkey=CDS;gene=pip;go_component=cytoplasm|0005737||IEA;go_function=aminopeptidase activity|0004177||IEA;go_process=protein catabolic process|0030163||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339329.1;locus_tag=RTCIAT899_RS05920;product=prolyl aminopeptidase;protein_id=WP_015339329.1;transl_table=11	1.5068181818181818	24.5	0.09090909090909091	23.0	1.3400383141762453	0	2.92593577751808	-0.262959548988558	0.792406335770691	-0.331849377166835	0.740002997348841	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1223063	1223539	.	-	0	ID=cds-WP_015339330.1;Parent=gene-RTCIAT899_RS05925;Dbxref=GenBank:WP_015339330.1;Name=WP_015339330.1;Ontology_term=GO:0016846,GO:0046872;gbkey=CDS;go_function=carbon-sulfur lyase activity|0016846||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_018898779.1;locus_tag=RTCIAT899_RS05925;product=GFA family protein;protein_id=WP_015339330.1;transl_table=11	2.5	9.5	4.0	29.0	0	0.3333333333333333	2.94961456595536	-1.20024743421286	0.797489896484445	-1.50503152391508	0.132315972242261	0.999586711632956
sense	NC_020059.1	Protein Homology	CDS	1223532	1224023	.	-	0	ID=cds-WP_015339331.1;Parent=gene-RTCIAT899_RS05930;Dbxref=GenBank:WP_015339331.1;Name=WP_015339331.1;Ontology_term=GO:0016846,GO:0046872;gbkey=CDS;go_function=carbon-sulfur lyase activity|0016846||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015339331.1;locus_tag=RTCIAT899_RS05930;product=GFA family protein;protein_id=WP_015339331.1;transl_table=11	3.5	21.0	3.5	24.5	4.0	1.0	5.90927621958333	0.132062628368485	0.834674793408242	0.158220458328724	0.874283083387258	0.999586711632956
